"antecedent","succedent","realcon","realocc","realdur","p_con","p_occ","p_dur","null_obs"
"(mo_smile;i_gaze_at)","(m_gaze_at;mother-speech)",0.36,293,274.925,0.0,0.0,0.0,36
"(i_gaze_at;inf_smile)","(m_gaze_at;mother-speech)",0.375,154,164.773,0.0,0.8387096774193549,0.0,31
"(m_gaze_at;mother-speech)","(mo_smile;inf_smile)",0.215,67,94.353,0.0,0.15625,0.0,32
"(m_gaze_at;i_gaze_at;infant_voc;inf_smile)","(mother-speech)",0.466,13,12.614,0.125,0.125,0.0,8
"(m_gaze_at;mother-speech;inf_smile)","(mo_smile;i_gaze_at)",0.407,17,50.878,0.0,0.6896551724137931,0.0,29
"(mo_smile;infant_voc)","(m_gaze_at)",0.666,8,34.734,0.0,0.5714285714285714,0.22857142857142856,70
"(mother-speech;i_gaze_at;infant_voc)","(m_gaze_at;inf_smile)",0.308,4,4.614,0.0,0.9444444444444444,0.0,18
"(i_gaze_at;infant_voc)","(mo_smile;m_gaze_at)",0.308,15,30.426,0.0,0.7894736842105263,0.0,19
"(m_gaze_at;i_gaze_at_object)","(mo_smile)",0.517,27,88.886,0.0,0.8452380952380952,0.6428571428571429,84
"(mo_smile;inf_smile)","(m_gaze_at;mother-speech)",0.346,140,137.074,0.0,0.0,0.0,35
"(m_gaze_at)","(infant_voc)",0.112,309,210.949,0.12195121951219512,0.036585365853658534,0.13414634146341464,82
"(mo_smile;mother-speech;inf_smile)","(m_gaze_at;i_gaze_at)",0.474,9,48.584,0.0,1.0,0.0,11
"(i_gaze_at)","(mo_smile;inf_smile)",0.156,180,313.415,0.0,0.41304347826086957,0.0,46
"(mo_smile;m_gaze_at;i_gaze_away)","(mother-speech;inf_smile)",0.285,21,14.205,0.0,0.4,0.2,5
"(inf_smile)","(mo_smile)",0.455,87,432.402,0.0,0.99,0.0,100
"(m_gaze_away)","(mo_smile;inf_smile)",0.367,3,23.126,0.0,0.8571428571428571,0.0,21
"(mo_smile;inf_smile)","(mother-speech;i_gaze_at)",0.326,129,129.376,0.0,0.027777777777777776,0.0,36
"(mo_smile;i_gaze_at;infant_voc)","(inf_smile)",0.409,8,14.562,0.0,0.2692307692307692,0.038461538461538464,26
"(infant_voc;inf_smile)","(mother-speech;i_gaze_at)",0.231,14,13.609,0.18181818181818182,0.7727272727272727,0.0,22
"(mo_smile;mother-speech)","(m_gaze_at)",0.668,37,189.838,0.0,0.9583333333333334,0.0,24
"(mo_smile;i_gaze_at)","(mother-speech;inf_smile)",0.198,175,151.177,0.0,0.0,0.0,42
"(mo_smile;i_gaze_away)","(inf_smile)",0.36,8,43.295,0.047619047619047616,1.0,0.30158730158730157,63
"(m_gaze_at;infant_voc;inf_smile)","(mother-speech)",0.408,14,14.165,0.125,0.625,0.0,24
"(mo_smile;infant_voc)","(m_gaze_at;inf_smile)",0.353,10,18.408,0.0,0.6,0.025,40
"(inf_smile)","(mother-speech)",0.457,371,434.688,0.04,0.99,0.0,100
"(mo_smile)","(mother-speech;i_gaze_at)",0.285,371,367.58,0.0,0.08823529411764706,0.0,68
"(mo_smile;i_gaze_at)","(inf_smile)",0.377,114,287.536,0.0,0.07692307692307693,0.0,52
"(i_gaze_at)","(m_gaze_at;inf_smile)",0.198,271,397.794,0.025974025974025976,0.0,0.025974025974025976,77
"(mo_smile;mother-speech;infant_voc)","(m_gaze_at;i_gaze_at)",0.433,2,4.522,0.0,0.7,0.0,10
"(mother-speech)","(m_gaze_at)",0.583,126,480.289,0.0,0.85,0.0,100
"(mo_smile;m_gaze_at)","(inf_smile)",0.358,116,275.318,0.20833333333333334,0.0,0.0,24
"(inf_smile)","(mo_smile;m_gaze_at;i_gaze_at)",0.206,90,195.879,0.0,0.375,0.0,8
"(mo_smile;i_gaze_at)","(m_gaze_at)",0.729,92,555.486,0.0,0.6346153846153846,0.0,52
"(mo_smile)","(i_gaze_at;inf_smile)",0.23,142,297.4,0.0,0.30612244897959184,0.0,49
"(mo_smile;mother-speech)","(i_gaze_at)",0.695,24,197.477,0.0,0.8333333333333334,0.0,24
"(m_gaze_at;i_gaze_at)","(mother-speech)",0.474,559,600.526,0.0,0.0,0.0,75
"(mo_smile;infant_voc;inf_smile)","(m_gaze_at)",0.719,3,15.257,0.0,0.5,0.0,10
"(i_gaze_at)","(m_gaze_at;mother-speech)",0.331,695,665.715,0.0,0.0,0.0,63
"(mo_smile;i_gaze_at)","(infant_voc)",0.106,114,81.275,0.5833333333333334,0.041666666666666664,0.0,24
"(mother-speech;inf_smile)","(mo_smile)",0.507,33,114.237,0.0,0.6282051282051282,0.0,78
"(m_gaze_at;mother-speech;inf_smile)","(mo_smile)",0.581,22,72.663,0.0,0.4,0.0,45
"(m_gaze_at;i_gaze_at)","(inf_smile)",0.294,212,372.406,0.49333333333333335,0.0,0.0,75
"(inf_smile)","(i_gaze_away)",0.147,55,140.138,0.17204301075268819,0.010752688172043012,0.13978494623655913,93
